Symbol,Lambda,Cluster,Close,Change,Volume,Market Cap,EPS,Beta (1Y),Sector,Name,image_url
NASDAQ:EFSC,0.692518865151479,1,52.58,-0.2277039848197429,119259,1941920289.0,5.1335,0.77260613,Finance,Enterprise Financial Services Corporation,https://financialmodelingprep.com/image-stock/EFSC.png
NASDAQ:NBN,0.6925209453930226,1,81.9,-1.3253012048192705,39609,653372802.0,9.1817,0.88609123,Finance,Northeast Bank,https://logo.clearbit.com/nbn.com
NASDAQ:HAFC,0.6925252628861367,1,22.81,-0.1750547045951977,93281,689137877.0,2.1405,0.8246161,Finance,Hanmi Financial Corporation,https://financialmodelingprep.com/image-stock/HAFC.png
NASDAQ:IBCP,0.6925314650279168,1,31.44,-0.5063291139240511,77221,651466353.0,3.1753,0.86674154,Finance,Independent Bank Corporation,https://logo.clearbit.com/ibcp.com
NASDAQ:HBNC,0.6925381780616886,1,14.7,-0.6085192697768753,127879,648230154.9999999,1.0374,1.0105292,Finance,"Horizon Bancorp, Inc.",https://financialmodelingprep.com/image-stock/HBNC.png
NASDAQ:GOODN,0.6925453273876185,1,22.2016,0.6532925308851778,1863,645324667.0,0.2892,0.058406748,Finance,Gladstone Commercial Corporation - 6.625% Series E Cumulative Redeemable Preferred Stock,https://financialmodelingprep.com/image-stock/GOODN.png
NASDAQ:GOODO,0.6925529812131394,1,20.11,0.1993024414549035,2380,645324667.0,0.2892,0.15029986,Finance,"Gladstone Commercial Corporation - 6.00% Series G Cumulative Redeemable Preferred Stock, par value $0.001 per share",https://financialmodelingprep.com/image-stock/GOODO.png
NASDAQ:GOOD,0.6925610696456497,1,13.85,0.5809731299927383,334358,645324667.0,0.2892,0.5322134,Finance,Gladstone Commercial Corporation - Real Estate Investment Trust,https://logo.clearbit.com/good.com
NASDAQ:GSBC,0.6925696379600733,1,56.01,-0.3380782918149552,26726,642318197.0,5.621,0.76987565,Finance,"Great Southern Bancorp, Inc.",https://financialmodelingprep.com/image-stock/GSBC.png
NASDAQ:BEAGU,0.6925787940211274,1,10.98,0.6416131989000942,3326,641055540.0,0.1436,0.08542675,Finance,Bold Eagle Acquisition Corp.,https://financialmodelingprep.com/image-stock/BEAGU.png
NASDAQ:NWFL,0.6925884936069414,1,25.43,-0.741608118657304,7911,235495099.0,0.0879,0.65453064,Finance,Norwood Financial Corp.,https://financialmodelingprep.com/image-stock/NWFL.png
NASDAQ:CCBG,0.6925987171761663,1,37.24,-0.9574468085106368,16605,635126179.9999999,3.3725,0.63403314,Finance,Capital City Bank Group,https://logo.clearbit.com/ccbg.com
NASDAQ:FCBC,0.6926094351248103,1,37.71,0.0,37381,689305939.0,2.762,0.7726132,Finance,"First Community Bankshares, Inc.",https://logo.clearbit.com/fcbc.com
NASDAQ:BFST,0.6926205822384404,1,23.59,-0.6736842105263163,78089,700504732.0,2.4506,1.0078019,Finance,"Business First Bancshares, Inc.",https://financialmodelingprep.com/image-stock/BFST.png
NASDAQ:CFFN,0.6926322779093611,1,5.6,-0.4444444444444507,650311,743684790.0,0.4039,0.81842875,Finance,"Capitol Federal Financial, Inc.",https://financialmodelingprep.com/image-stock/CFFN.png
NASDAQ:DGICB,0.6926445987372218,1,17.81,-0.1681614349775848,411,741966118.1945525,1.8516,-0.053615842,Finance,"Donegal Group, Inc.",https://financialmodelingprep.com/image-stock/DGICB.png
NASDAQ:VCIC,0.692656753167148,1,10.3,-0.0969932104752646,156471,226600000.00000003,0.141,0.0073661194,Finance,Vine Hill Capital Investment Corp.,https://financialmodelingprep.com/image-stock/VCIC.png
NASDAQ:OSBC,0.6926690313909185,1,16.41,-0.6658595641646454,166262,739371954.0,1.8668,0.8658282,Finance,"Old Second Bancorp, Inc.",https://financialmodelingprep.com/image-stock/OSBC.png
NASDAQ:EZPW,0.6926829876634469,1,13.4,1.9786910197869083,841971,737184486.0,1.6325,0.0027990923,Finance,"EZCORP, Inc.",https://financialmodelingprep.com/image-stock/EZPW.png
NASDAQ:FDBC,0.6926966965375672,1,39.38,-2.210081946858705,5281,227124153.0,3.7846,0.7153043,Finance,"Fidelity D & D Bancorp, Inc.",https://financialmodelingprep.com/image-stock/FDBC.png
NASDAQ:DGICA,0.69270970192826,1,19.75,-0.6539235412474799,82065,695931724.0000001,2.0573,0.2920306,Finance,"Donegal Group, Inc.",https://financialmodelingprep.com/image-stock/DGICA.png
NASDAQ:PKBK,0.6927253823662051,1,19.33,-0.8209338122113913,13465,228931539.0,2.4426,0.7032626,Finance,"Parke Bancorp, Inc.",https://logo.clearbit.com/pkbk.com
NASDAQ:ATLCZ,0.6927420491693947,1,25.15,-0.0397456279809283,6401,717285720.0,6.4054,0.22109693,Finance,Atlanticus Holdings Corporation - 9.25% Senior Notes due 2029,https://financialmodelingprep.com/image-stock/ATLCZ.png
NASDAQ:ATLC,0.692760668605587,1,47.42,-2.024793388429745,47481,717285720.0,6.4054,1.7416036,Finance,Atlanticus Holdings Corporation,https://logo.clearbit.com/atlc.com
NASDAQ:ATLCL,0.6927774633656637,1,24.05,0.2083333333333362,1927,717285720.0,6.4054,0.110471234,Finance,Atlanticus Holdings Corporation - 6.125% Senior Notes due 2026,https://financialmodelingprep.com/image-stock/ATLCL.png
NASDAQ:MBWM,0.6927893650237835,1,43.69,-1.3769751693002246,36407,709316238.0,4.8027,1.0219043,Finance,Mercantile Bank Corporation,https://logo.clearbit.com/mbwm.com
NASDAQ:UFCS,0.6928013216774517,1,27.8,0.7976794778825325,76805,707534181.0,2.6074,0.8954361,Finance,"United Fire Group, Inc",https://financialmodelingprep.com/image-stock/UFCS.png
NASDAQ:MCBS,0.6928139325276242,1,27.58,-1.0405453893075087,23504,700573598.0,2.6117,0.9943963,Finance,"MetroCity Bankshares, Inc.",https://logo.clearbit.com/mcbs.com
NASDAQ:ATLCP,0.6928272190711514,1,23.21,-0.1720430107526845,2152,717285720.0,6.4054,0.10754766,Finance,"Atlanticus Holdings Corporation - 7.625% Series B Cumulative Perpetual Preferred Stock, no par value per share",https://logo.clearbit.com/atlcp.com
NASDAQ:PMTS,0.6928411938795823,1,19.98,-0.5475360876057712,142139,225404152.0,1.6894,1.8541956,Finance,CPI Card Group Inc.,https://logo.clearbit.com/pmts.com
NASDAQ:VINP,0.6928559245385784,1,9.78,0.3076923076923011,24751,626373337.0,0.3989509,0.65855616,Finance,Vinci Partners Investments Ltd.,https://financialmodelingprep.com/image-stock/VINP.png
NASDAQ:MPB,0.6928713699456738,1,26.65,-0.8925251022685087,59858,611814837.0,2.8821,0.8486914,Finance,Mid Penn Bancorp,https://logo.clearbit.com/mpb.com
NASDAQ:SIMA,0.6928875697030762,1,10.33,0.0,30002,237590000.0,0.2282,-0.004903502,Finance,SIM Acquisition Corp. I,https://logo.clearbit.com/sima.com
NASDAQ:FRPH,0.692904527992272,1,26.47,-0.4512974802557389,61134,505241709.00000006,0.3587,0.41350228,Finance,"FRP Holdings, Inc.",https://financialmodelingprep.com/image-stock/FRPH.png
NASDAQ:LPAA,0.6929223549715859,1,10.37,0.1932367149758413,51643,238510000.0,0.2589,0.01410302,Finance,Launch One Acquisition Corp.,https://logo.clearbit.com/lpaa.com
NASDAQ:AMRK,0.6929412171940357,1,20.14,1.6145307769929378,263918,495942184.0,1.5619,0.60715324,Finance,"A-Mark Precious Metals, Inc.",https://financialmodelingprep.com/image-stock/AMRK.png
NASDAQ:FMNB,0.6929606004550638,1,13.03,-0.9125475285171176,49345,490455992.00000006,1.2903,0.7940188,Finance,Farmers National Banc Corp.,https://logo.clearbit.com/fmnb.com
NASDAQ:NFBK,0.6929810941509741,1,11.42,-0.5226480836236976,129365,486789919.0,0.7687,1.0804777,Finance,"Northfield Bancorp, Inc.",https://financialmodelingprep.com/image-stock/NFBK.png
NASDAQ:TWFG,0.6930070673207303,1,35.15,0.5722460658082853,36234,523878517.45,0.7423,0.2828295,Finance,"TWFG, Inc.",https://logo.clearbit.com/twfg.com
NASDAQ:NRIM,0.6930388744524838,1,88.13,0.8929593589009746,47862,486556209.00000006,7.641,1.062531,Finance,Northrim BanCorp Inc,https://financialmodelingprep.com/image-stock/NRIM.png
NASDAQ:PFIS,0.6930718273368814,1,48.31,-0.514827018121911,15425,482881771.0,2.1418,0.87698907,Finance,Peoples Financial Services Corp.,https://financialmodelingprep.com/image-stock/PFIS.png
NASDAQ:CEP,0.6931140701028092,1,46.5,-6.906906906906912,2006216,478950000.0,0.1778,3.177228,Finance,"Cantor Equity Partners, Inc.",https://logo.clearbit.com/cep.com
NASDAQ:SHBI,0.6931416762813779,1,14.34,-0.829875518672206,105601,478586947.0,1.4851,0.952819,Finance,"Shore Bancshares, Inc.",https://logo.clearbit.com/shbi.com
NASDAQ:BCAL,0.6931789488858331,1,14.75,-1.0067114093959757,74529,478090823.00000006,0.4575,0.86613894,Finance,California BanCorp,https://financialmodelingprep.com/image-stock/BCAL.png
NASDAQ:EBTC,0.6932175450970064,1,38.19,-0.5209690023443678,13682,477695231.0,3.2711,0.99452823,Finance,Enterprise Bancorp Inc,https://logo.clearbit.com/ebtc.com
NASDAQ:PGC,0.6932572709824995,1,26.87,-0.775480059084185,81248,476564799.0,1.8117,1.066899,Finance,Peapack-Gladstone Financial Corporation,https://logo.clearbit.com/pgc.com
NASDAQ:HONE,0.693297996359563,1,11.25,-0.4424778761062009,264112,484773531.0,0.6271,1.0720584,Finance,"HarborOne Bancorp, Inc.",https://financialmodelingprep.com/image-stock/HONE.png
NASDAQ:NBBK,0.693339560935647,1,16.78,-0.6512729425695644,137956,626310338.0,1.1778,1.0261196,Finance,"NB Bancorp, Inc.",https://financialmodelingprep.com/image-stock/NBBK.png
NASDAQ:ACIC,0.6933819995255,1,10.85,-1.0938924339106746,131263,524634504.00000006,1.549,0.5164126,Finance,American Coastal Insurance Corporation,https://logo.clearbit.com/acic.com
NASDAQ:CBNK,0.6934251164738586,1,32.04,-1.2025901942645716,61372,530721549.0,2.5037,0.7338585,Finance,"Capital Bancorp, Inc.",https://financialmodelingprep.com/image-stock/CBNK.png
NASDAQ:DMAA,0.6934690860039636,1,10.13,0.0,105238,236057500.0,0.0282,0.015657889,Finance,Drugs Made In America Acquisition Corp.,https://financialmodelingprep.com/image-stock/DMAA.png
NASDAQ:THFF,0.693514246432454,1,50.68,-0.7053291536050146,42392,600590647.0,4.6304,1.0301056,Finance,First Financial Corporation,https://financialmodelingprep.com/image-stock/THFF.png
NASDAQ:KINS,0.6935782502696182,1,16.93,8.31733845169545,520301,237118138.0,1.7455,0.6027979,Finance,"Kingstone Companies, Inc",https://logo.clearbit.com/kins.com
NASDAQ:GBFH,0.6936147095982957,1,42.05,1.9393939393939323,50541,600201473.9499999,1.4218,1.080923,Finance,GBank Financial Holdings Inc.,https://financialmodelingprep.com/image-stock/GBFH.png
NASDAQ:BEAG,0.6936605488417885,1,10.4,0.386100386100395,306140,597667200.0,0.1436,0.11506278,Finance,Bold Eagle Acquisition Corp.,https://financialmodelingprep.com/image-stock/BEAG.png
NASDAQ:SMBC,0.6937127528511531,1,52.54,-0.8866251650631936,21379,593700016.0,4.9871,0.98672336,Finance,"Southern Missouri Bancorp, Inc.",https://financialmodelingprep.com/image-stock/SMBC.png
NASDAQ:ALRS,0.6937524952669353,1,20.77,-0.953743443013826,50991,526844803.0,1.2247,1.0870037,Finance,Alerus Financial Corporation,https://financialmodelingprep.com/image-stock/ALRS.png
NASDAQ:FSBC,0.693788954956146,1,27.6,-0.5405405405405355,44914,589563347.0,2.2758,0.8102833,Finance,Five Star Bancorp,https://financialmodelingprep.com/image-stock/FSBC.png
NASDAQ:ORRF,0.6938262208160025,1,29.62,-0.5038629492777916,75416,577843117.0,1.9886,0.8382242,Finance,"Orrstown Financial Services, Inc.",https://financialmodelingprep.com/image-stock/ORRF.png
NASDAQ:CCAP,0.6938646292581939,1,15.39,0.3913894324853261,82554,570377210.9999999,1.3369,0.49551463,Finance,"Crescent Capital BDC, Inc.",https://financialmodelingprep.com/image-stock/CCAP.png
NASDAQ:SPFI,0.6939040001365009,1,34.8,-1.248581157775269,20801,564723458.0,3.1169,0.9354942,Finance,"South Plains Financial, Inc.",https://financialmodelingprep.com/image-stock/SPFI.png
NASDAQ:HTBK,0.6939447058156564,1,9.04,-0.6593406593406648,200710,556823463.9999999,0.6844,0.8536167,Finance,Heritage Commerce Corp,https://financialmodelingprep.com/image-stock/HTBK.png
NASDAQ:LPBB,0.6939862381989318,1,10.31,0.0,2842,237130000.0,0.1541,0.027721602,Finance,Launch Two Acquisition Corp.,https://financialmodelingprep.com/image-stock/LPBB.png
NASDAQ:HIFS,0.6940325297068249,1,245.74,-1.802197802197799,111618,535774630.00000006,13.0491,0.97969174,Finance,Hingham Institution for Savings,https://financialmodelingprep.com/image-stock/HIFS.png
NASDAQ:TRST,0.6940716007885924,1,30.72,-1.1264885741873236,87360,584286666.9999999,2.6809,0.783131,Finance,TrustCo Bank Corp NY,https://logo.clearbit.com/trst.com
NASDAQ:BVFL,0.6941154169222256,1,15.65,-0.318471337579611,20099,164774836.0,1.0677,0.54926777,Finance,"BV Financial, Inc.",https://financialmodelingprep.com/image-stock/BVFL.png
NASDAQ:MGRC,0.6941686391495613,1,113.38,-1.0213880401571382,79702,2790432314.9999995,9.6562,0.7309679,Finance,McGrath RentCorp,https://logo.clearbit.com/mgrc.com
NASDAQ:FCAP,0.694244368732782,1,48.7,-1.5166835187057632,5681,163405699.0,3.6523,0.118401885,Finance,"First Capital, Inc.",https://logo.clearbit.com/fcap.com
NASDAQ:HST,0.6943088914432314,1,14.7,-0.8766014834794389,6820609,10197601790.0,0.9662,0.96118593,Finance,"Host Hotels & Resorts, Inc.",https://financialmodelingprep.com/image-stock/HST.png
NASDAQ:FRHC,0.6943878101675174,1,169.0,-1.88394438154954,123869,10244817210.999998,5.413,1.1631397,Finance,Freedom Holding Corp.,https://financialmodelingprep.com/image-stock/FRHC.png
NASDAQ:HNNA,0.6944530465811856,1,10.58,0.331910858226649,4785,82372980.99999999,1.263,0.53635484,Finance,"Hennessy Advisors, Inc.",https://financialmodelingprep.com/image-stock/HNNA.png
NASDAQ:GGAL,0.6945266989916966,1,62.86,0.8503128509545984,823047,10416627913.127144,10.4927,0.50712585,Finance,Grupo Financiero Galicia S.A.,https://financialmodelingprep.com/image-stock/GGAL.png
NASDAQ:SEIC,0.6946010876593364,1,83.92,-0.6511187403811971,810970,10446919959.0,4.6685,0.9904193,Finance,SEI Investments Company,https://logo.clearbit.com/seic.com
NASDAQ:ISRL,0.6946864965774903,1,12.89,2.342199285430726,18177,81878558.0,0.1416,0.096402384,Finance,Israel Acquisitions Corp,https://financialmodelingprep.com/image-stock/ISRL.png
NASDAQ:IROQ,0.6947537618290248,1,24.27,-1.0195758564437194,1096,81341532.0,1.0216,-0.04842424,Finance,"IF Bancorp, Inc.",https://financialmodelingprep.com/image-stock/IROQ.png
NASDAQ:CAPN,0.6948355531411465,1,10.24,0.0,635,80179200.0,0.1174,-0.030597543,Finance,Cayson Acquisition Corp,https://financialmodelingprep.com/image-stock/CAPN.png
NASDAQ:UBCP,0.6949183379614136,1,13.61,0.740192450037007,4219,78856488.99999999,1.2336,-0.18403451,Finance,"United Bancorp, Inc.",https://logo.clearbit.com/ubcp.com
NASDAQ:FVN,0.6950004446186049,1,10.2882,0.0797665369649847,10100,77614180.8,0.0201,0.013852457,Finance,Future Vision II Acquisition Corporation,https://logo.clearbit.com/fvn.com
NASDAQ:LAMR,0.6950813757910453,1,115.31,0.5756650675970315,496838,11806595314.0,4.1242,0.88459694,Finance,Lamar Advertising Company,https://financialmodelingprep.com/image-stock/LAMR.png
NASDAQ:RDAC,0.6951625966356869,1,10.26,0.0,1224,76943587.5,0.0985,0.0029574514,Finance,Rising Dragon Acquisition Corp.,https://financialmodelingprep.com/image-stock/RDAC.png
NASDAQ:FUSB,0.6952457942571484,1,13.08,0.6153846153846159,755,75057644.03981622,1.3468,0.23146337,Finance,"First US Bancshares, Inc.",https://logo.clearbit.com/fusb.com
NASDAQ:HNNAZ,0.6953323756762543,1,24.41,-0.9736308316429958,3716,82372981.0,1.263,0.053141966,Finance,"Hennessy Advisors, Inc. - 4.875% Notes due 2026",https://financialmodelingprep.com/image-stock/HNNAZ.png
NASDAQ:HGBL,0.6954188489879188,1,2.12,-0.9345794392523372,27911,74783428.0,0.1223,0.13221206,Finance,Heritage Global Inc.,https://financialmodelingprep.com/image-stock/HGBL.png
NASDAQ:AUBN,0.6955229242957008,1,20.95,4.802401200600305,1484,73192998.00000001,1.8765,-0.06909547,Finance,"Auburn National Bancorporation, Inc.",https://financialmodelingprep.com/image-stock/AUBN.png
NASDAQ:GLPI,0.6955921442584138,1,46.23,0.4344992396263213,1183446,12705529825.0,2.8328,0.2434203,Finance,"Gaming and Leisure Properties, Inc.",https://financialmodelingprep.com/image-stock/GLPI.png
NASDAQ:MORN,0.6956785249663573,1,304.12,-0.8315127009489064,115052,12848823847.000002,8.9638,0.8606483,Finance,"Morningstar, Inc.",https://logo.clearbit.com/morn.com
NASDAQ:REGCO,0.6957650192177933,1,22.55,-0.3094606542882417,150,12968268433.0,2.1249,0.1749619,Finance,Regency Centers Corporation - 5.875% Series B Cumulative Redeemable Preferred Stock,https://financialmodelingprep.com/image-stock/REGCO.png
NASDAQ:REGCP,0.6958508134285546,1,23.51,0.384286934244235,280,12968268433.0,2.1249,0.18204546,Finance,Regency Centers Corporation - 6.25% Series A Cumulative Redeemable Preferred Stock,https://financialmodelingprep.com/image-stock/REGCP.png
NASDAQ:REG,0.6959311320553957,1,71.01,-0.0984805852560399,972165,12968268433.0,2.1249,0.3541113,Finance,Regency Centers Corporation,https://logo.clearbit.com/reg.com
NASDAQ:DYCQ,0.6960017382408016,1,10.67,-1.1121408711770089,729,72211668.42999999,0.2992,0.015708312,Finance,DT Cloud Acquisition Corporation,https://financialmodelingprep.com/image-stock/DYCQ.png
NASDAQ:FDSB,0.696068104982357,1,12.44,-0.0803212851405605,2932,69159844.11999999,0.0129,0.3230389,Finance,"Fifth District Bancorp, Inc.",https://logo.clearbit.com/fdsb.com
NASDAQ:AFJK,0.6961304799591215,1,11.15,-0.4464285714285619,1461,68257322.95,0.2244,0.028216176,Finance,"Aimei Health Technology Co., Ltd",https://financialmodelingprep.com/image-stock/AFJK.png
NASDAQ:SOFI,0.6961872513670159,1,13.09,-0.7581501137225144,44155340,14469203922.0,0.4346,2.3511777,Finance,"SoFi Technologies, Inc.",https://logo.clearbit.com/sofi.com
NASDAQ:JVSA,0.6962420515099464,1,10.8,0.0,231,67486500.0,0.2718,-0.0034091629,Finance,JVSPAC Acquisition Corp.,https://logo.clearbit.com/jvsa.com
NASDAQ:ARCC,0.6963017332886335,1,21.59,0.3252788104089232,2118511,14987384362.999996,2.0448,0.6416187,Finance,Ares Capital Corporation,https://logo.clearbit.com/arcc.com
NASDAQ:CG,0.6963549577285751,1,44.27,-0.3601170380373544,1766878,15987484876.000002,3.0308,1.6240599,Finance,The Carlyle Group Inc.,https://logo.clearbit.com/cg.com
NASDAQ:EWBC,0.6963913519424444,1,90.33,-0.6707719375412354,434556,12449748766.999998,8.4474,1.154166,Finance,"East West Bancorp, Inc.",https://logo.clearbit.com/ewbc.com
NASDAQ:XP,0.6964296190746536,1,18.64,-0.2675227394328555,7237543,9822201591.999998,1.5636774,1.011293,Finance,XP Inc.,https://financialmodelingprep.com/image-stock/XP.png
NASDAQ:HLNE,0.6964663627652321,1,165.41,0.9459294519711844,401837,9428678811.0,5.3964,1.2124687,Finance,Hamilton Lane Incorporated,https://financialmodelingprep.com/image-stock/HLNE.png
NASDAQ:AGNCL,0.6964979194305677,1,24.93,-0.7563694267515974,14031,9020118393.0,0.3934,0.016295532,Finance,"AGNC Investment Corp. - Depositary Shares Each Representing a 1/1,000th Interest in a Share of 7.75% Series G Fixed-Rate Reset Cumulative Redeemable Preferred S",https://financialmodelingprep.com/image-stock/AGNCL.png
NASDAQ:BKHA,0.6965279693800213,1,10.59,-0.0943396226415074,114,94563405.0,0.2917,0.016731141,Finance,Black Hawk Acquisition Corporation,https://financialmodelingprep.com/image-stock/BKHA.png
NASDAQ:PCSC,0.6965100042464079,1,10.54,1.5414258188824506,3732,93924575.0,0.2353,0.034068458,Finance,Perceptive Capital Solutions Corp,https://financialmodelingprep.com/image-stock/PCSC.png
NASDAQ:FSHP,0.696428630498314,1,10.48,0.963391136801538,2481,92884234.98084292,0.378,0.0011854183,Finance,Flag Ship Acquisition Corp.,https://financialmodelingprep.com/image-stock/FSHP.png
NASDAQ:IROH,0.696318548989234,1,10.46,-0.7590132827324317,164977,92748820.0,0.1112,0.0033868302,Finance,Iron Horse Acquisitions Corp.,https://financialmodelingprep.com/image-stock/IROH.png
NASDAQ:ONBPP,0.6961882696517614,1,25.02,-0.2392344497607604,521,7624239135.0,1.734,0.081047356,Finance,"Old National Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of Series A Preferred Stock",https://financialmodelingprep.com/image-stock/ONBPP.png
NASDAQ:IBAC,0.6962521649861818,1,10.4245,0.1392891450528334,2640,164176388.705,0.2464,-0.017751094,Finance,IB Acquisition Corp.,https://logo.clearbit.com/ibac.com
NASDAQ:ONB,0.6964378568933903,1,20.61,-0.6746987951807256,13105736,7624239135.0,1.734,1.3145434,Finance,Old National Bancorp,https://financialmodelingprep.com/image-stock/ONB.png
NASDAQ:HSPT,0.6965338645155,1,10.17,-0.3917727717923694,1033,92343600.0,0.0681,0.000837356,Finance,Horizon Space Acquisition II Corp.,https://financialmodelingprep.com/image-stock/HSPT.png
NASDAQ:UMBF,0.6964511385269143,1,101.5,-0.6168608636052046,634130,7705731907.0,8.0048,1.152861,Finance,UMB Financial Corporation,https://financialmodelingprep.com/image-stock/UMBF.png
NASDAQ:UMBFP,0.6963800670397293,1,25.1901,-0.0301614829924955,5940,7705731907.0,8.0048,0.083057836,Finance,"UMB Financial Corporation - Depositary Shares, each representing a 1/400th of 7.00% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock",https://financialmodelingprep.com/image-stock/UMBFP.png
NASDAQ:DTSQ,0.6962619573316823,1,10.3,-0.1937984496123989,976,91679270.0,0.2061,-0.0053081606,Finance,DT Cloud Star Acquisition Corporation,https://financialmodelingprep.com/image-stock/DTSQ.png
NASDAQ:FSV,0.6961130902052,1,173.06,0.4061267115339919,66298,7864538621.796188,2.774357152,0.7857985,Finance,FirstService Corporation,https://financialmodelingprep.com/image-stock/FSV.png
NASDAQ:WTFCP,0.695960266358714,1,25.21,0.0793965859468025,17423,7911834055.0,10.2743,0.056197416,Finance,"Wintrust Financial Corporation - Depositary Shares, Each Representing a 1/1,000th Interest in a Share of 6.875% Fixed-Rate Reset Non-Cumulative Perpetual Prefer",https://financialmodelingprep.com/image-stock/WTFCP.png
NASDAQ:WTFCM,0.6957945229619632,1,25.0488,-0.2437275985663061,37112,7911834055.0,10.2743,0.048789073,Finance,"Wintrust Financial Corporation - Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series D",https://financialmodelingprep.com/image-stock/WTFCM.png
NASDAQ:WTFC,0.6956147019280399,1,118.21,-0.4211945076236206,190291,7911834055.000001,10.2743,1.268886,Finance,Wintrust Financial Corporation,https://financialmodelingprep.com/image-stock/WTFC.png
NASDAQ:MKTX,0.6953869568742783,1,217.85,0.6654036319948236,317877,8169736727.999999,5.7705,-0.1675985,Finance,"MarketAxess Holdings, Inc.",https://logo.clearbit.com/mktx.com
NASDAQ:PNFP,0.6950890650563075,1,105.55,-0.4620897774424831,222496,8186045673.999999,6.2197,1.4070723,Finance,"Pinnacle Financial Partners, Inc.",https://logo.clearbit.com/pnfp.com
NASDAQ:PNFPP,0.6947254095991334,1,24.1,0.2079002079002108,12238,8186045674.0,6.2197,-0.0011339994,Finance,"Depositary shares of Pinnacle Financial Partners, Inc., each representing a 1/40th Interest in a share of its 6.75% Fixed-Rate",https://financialmodelingprep.com/image-stock/PNFPP.png
NASDAQ:CHAR,0.6942969560690622,1,10.1896,0.0943025540275119,5308,90076064.0,0.0911,0.015084812,Finance,Charlton Aria Acquisition Corporation,https://logo.clearbit.com/char.com
NASDAQ:COOP,0.6937879232470402,1,129.5,1.568627450980392,690939,8286107967.000001,8.9805,-0.07360119,Finance,Mr. Cooper Group Inc.,https://logo.clearbit.com/coop.com
NASDAQ:AIFE,0.6933502997798452,1,10.1,-0.098911968348168,855,89579425.0,0.052,0.008031701,Finance,Aifeex Nexus Acquisition Corporation,https://financialmodelingprep.com/image-stock/AIFE.png
NASDAQ:CBSH,0.6926902879817397,1,62.76,-0.743318045231692,484581,8373913850.999999,4.0341,0.80144876,Finance,"Commerce Bancshares, Inc.",https://logo.clearbit.com/cbsh.com
NASDAQ:LSBK,0.691901044862999,1,15.4,1.185978514405863,1773,87224879.0,0.8692,0.23368682,Finance,"Lake Shore Bancorp, Inc.",https://financialmodelingprep.com/image-stock/LSBK.png
NASDAQ:HQY,0.6911469628106309,1,99.01,-1.0691446842525911,908120,8577327615.0,1.1138,1.0542102,Finance,"HealthEquity, Inc.",https://financialmodelingprep.com/image-stock/HQY.png
NASDAQ:AGNC,0.6902550256350898,1,8.84,0.3405221339386987,36904727,9020118393.0,0.3934,0.5383045,Finance,AGNC Investment Corp.,https://logo.clearbit.com/agnc.com
NASDAQ:AGNCM,0.6889874536860643,1,24.6195,-0.4468257177517259,23096,9020118393.0,0.3934,0.10034793,Finance,AGNC Investment Corp. - Depositary Shares rep 6.875% Series D Fixed-to-Floating Cumulative Redeemable Preferred Stock,https://financialmodelingprep.com/image-stock/AGNCM.png
NASDAQ:AGNCO,0.6874311850954303,1,25.42,0.0787401574803272,4120,9020118393.0,0.3934,0.11037904,Finance,"AGNC Investment Corp. - Depositary Shares, each representing a 1/1,000th interest in a share of Series E Fixed-to-Floating Cumulative Redeemable Preferred Stock",https://financialmodelingprep.com/image-stock/AGNCO.png
NASDAQ:AGNCP,0.6857634630071153,1,24.9,-0.080256821829868,33748,9020118393.0,0.3934,0.0625264,Finance,"AGNC Investment Corp. - Depositary Shares Each Representing a 1/1,000th Interest in a Share of 6.125% Series F Fixed-to-Floating Rate Cumulative Redeemable Pref",https://financialmodelingprep.com/image-stock/AGNCP.png
NASDAQ:AGNCN,0.6840777205825141,1,25.57,-0.4671078240560568,22145,9020118393.0,0.3934,0.13213417,Finance,"AGNC Investment Corp. - Depositary Shares Each Representing a 1/1,000th Interest in a Share of 7.00% Series C Fixed-To-Floating Rate Cumulative Redeemable Prefe",https://financialmodelingprep.com/image-stock/AGNCN.png
NASDAQ:ASPC,0.6823395986628508,1,10.22,0.0,2114,66992100.00000001,0.003,-0.009383002,Finance,A SPAC III Acquisition Corp.,https://financialmodelingprep.com/image-stock/ASPC.png
NASDAQ:NOEM,0.6806889566824513,1,9.99,0.0,9784,95761642.5,0.0441,0.027170384,Finance,CO2 Energy Transition Corp.,https://logo.clearbit.com/noem.com
NASDAQ:ERIE,0.6825017612482692,1,348.8,0.0114692051840866,125929,16243743734.000002,13.1882,0.35615602,Finance,Erie Indemnity Company,https://logo.clearbit.com/erie.com
NASDAQ:BOTJ,0.6912777322514422,1,14.37,0.8421052631578891,8176,65287762.57282571,1.4522,0.225256,Finance,"Bank of the James Financial Group, Inc.",https://financialmodelingprep.com/image-stock/BOTJ.png
NASDAQ:ASRV,0.7131288081467639,1,2.62,0.7692307692307698,34296,43280479.99999999,0.2189,0.331114,Finance,AmeriServ Financial Inc.,https://logo.clearbit.com/asrv.com
NASDAQ:MDBH,0.6594802760203162,1,4.2201,-2.0858468677494018,3031,41992660.0,1.0881,-0.39969483,Finance,"MDB Capital Holdings, LLC",https://financialmodelingprep.com/image-stock/MDBH.png
